Name,Age,Nationality,Potential,Club,International Reputation,Weak Foot,Skill Moves,Body_Type,Attacking_Work_Rate,Defensive_Work_Rate,CB,CDM,CF,CM,GK,LAM,LB,LCB,LCM,LDM,LF,LM,LS,LW,LWB,RAM,RB,RCB,RCM,RDM,RES,RF,RM,RS,RW,RWB,ST,SUB,BMI,Age_Group,Value_to_Potential
21 Y. Rodríguez,20,63.19097222222265,66,61.41240914127021,1.0,2.0,2.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21.798202394816204,2,4166.666666666667
A. Cordea,23,58.657777783679684,75,64.13038438870825,1.0,3.0,4.0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23.148148148148145,0,32000.0
22 P. Adorno,25,63.01687763726706,69,63.251819049966414,1.0,2.0,2.0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23.629489603024574,0,13043.478260869566
22 M. Nuh,19,59.94615384628343,72,63.738014680742296,1.0,3.0,3.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19.66230766829999,2,4513.888888888889
22 D. Touré,18,64.37584499272448,80,67.20380525284023,1.0,4.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21.224489795918366,2,8437.5
21 S. Bindjeme II,24,66.72209730430991,68,69.1328409415945,1.0,3.0,2.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21.913805697589478,0,0.0
Alkain,25,67.33545108005083,69,65.10893590347371,1.0,3.0,4.0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22.79032897344431,0,15942.028985507246
Guo Hanru,22,52.237735849311704,59,56.01436170212766,1.0,3.0,1.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21.47708663319821,0,2372.8813559322034
V. Le Goff,32,66.25481481481482,71,64.91978475826926,1.0,3.0,3.0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.024322512687924,1,18309.859154929578
A. Aires,18,64.93636363636358,78,62.94937070964639,1.0,2.0,2.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23.620287912158062,2,7371.794871794872
J. Molumby,22,57.3617886188073,76,65.35903559958402,1.0,3.0,2.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21.952479338842977,0,30263.157894736843
A. Albu,28,58.657777783679684,67,62.04704286875844,1.0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.805341783612494,0,13432.835820895523
Sergio Díaz,24,67.33545108005083,69,63.556358142514824,1.0,3.0,1.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22.282592106468055,0,9782.608695652174
21 S. Úbeda,24,66.84351713859911,60,61.7634757040283,1.0,2.0,2.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22.49134948096886,0,2833.3333333333335
22 M. Lacava,18,62.46376811594901,79,63.48118411449575,1.0,2.0,4.0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22.230987127541326,2,30379.74683544304
B. Kimpioka,22,59.94615384628343,71,62.738319877452454,1.0,3.0,2.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22.395413419331717,0,10563.38028169014
S. Akanbi,18,61.01479046836483,68,61.31359661760784,1.0,4.0,2.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22.79035792549306,2,2205.8823529411766
21 N. Curcija,19,61.87839117618941,68,62.28314568178733,1.0,3.0,1.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22.448015122873343,2,2647.0588235294117
W. Vernaza,20,63.19097222222265,69,63.56801392931806,1.0,3.0,2.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22.395413419331717,2,6159.420289855072
22 J. O'Neil,19,64.93636363636358,71,62.99554122005476,1.0,2.0,2.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24.508945765204302,2,7042.2535211267605
R. Rivas,25,64.14479637866177,69,63.3483943138874,1.0,3.0,2.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22.1606648199446,0,12681.159420289856
22 R. Hope-Gund,21,60.60498220641852,68,62.75491834744144,1.0,3.0,2.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22.498173849525198,2,6250.0
T. Hamer,22,61.01479046836483,72,61.542949173547086,1.0,4.0,2.0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.634676324128566,0,18055.555555555555
H. Kaldırım,32,62.149019607919676,70,66.21149755663708,1.0,2.0,2.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22.395413419331717,1,15714.285714285714
T. Arslan,31,63.3562945368171,75,66.92240820856733,1.0,4.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23.76543209876543,1,52000.0
T. Monare,32,64.09662648237592,66,64.78182234578769,1.0,3.0,2.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23.04002019946976,1,10227.272727272728
22 T. Linsbichler,21,63.636842094577204,67,61.33254332537282,1.0,3.0,2.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21.745550216113184,2,5597.014925373134
22 K. Gruszkowski,20,59.81679389323986,75,63.34808516971731,1.0,3.0,2.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22.096807907073963,2,14666.666666666666
22 E. Topçu,20,62.149019607919676,70,63.1509622776552,1.0,2.0,2.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22.634676324128566,2,6428.571428571428
21 O. Çötür,18,62.149019607919676,68,63.6371356670923,1.0,2.0,2.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21.329639889196677,2,4044.1176470588234
B. Bobzien,19,63.3562945368171,76,67.48197533562711,1.0,3.0,3.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23.120623596247853,2,8223.684210526315
22 J. García,20,63.19097222222265,69,61.6397372533865,1.0,4.0,3.0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21.077195227520797,2,11594.202898550724
22 Xeka,26,68.82156133820642,77,68.13134513724029,2.0,4.0,3.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23.991212856977683,0,116883.11688311688
S. Plechaty,24,63.3562945368171,68,62.43031982348721,1.0,2.0,2.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23.93948099205209,0,11397.058823529413
22 S. Pérez,22,61.02175681842703,69,62.58943389209364,1.0,3.0,2.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25.854639471416256,0,7971.014492753623
Marc Baró,22,67.33545108005083,73,66.47977067764916,1.0,3.0,2.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22.22222222222222,0,17808.219178082192
Lucas Mineiro,26,70.6844547563805,72,67.3178546771477,1.0,3.0,2.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22.634676324128566,0,25000.0
F. Carballo,25,64.93636363636358,78,66.53125766539083,1.0,3.0,2.0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.301094832264035,0,56410.256410256414
G. Tapia,20,61.02175681842703,78,63.176572986237495,1.0,3.0,3.0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.301094832264035,2,26923.076923076922
21 E. Eto'o Pineda,18,66.72209730430991,73,64.00383306950319,1.0,3.0,3.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21.27600011197895,2,7876.712328767123
A. Tameze,28,66.25481481481482,77,67.39803127801314,1.0,3.0,3.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24.074074074074073,0,136363.63636363635
S. Black,20,57.3617886188073,61,57.039361702127664,1.0,3.0,2.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23.148148148148145,2,1803.27868852459
22 R. Smith,24,63.636842094577204,67,61.73269088331728,1.0,3.0,2.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22.694018931589476,0,9328.358208955224
21 Javi Llario,22,67.33545108005083,69,62.1983741577616,1.0,3.0,3.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23.04002019946976,0,7971.014492753623
22 V. Larralde,20,66.84351713859911,77,63.59886884804695,1.0,3.0,2.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21.79930795847751,2,33766.23376623377
M. Torlak,19,63.3562945368171,70,63.371076473477814,1.0,3.0,2.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22.386314277122523,2,5000.0
S. Lončar,25,66.46373519188126,74,64.29406861567185,1.0,3.0,2.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21.161600274528865,0,27027.027027027027
21 Gabriel Pereira,17,70.6844547563805,76,70.08962962354475,1.0,3.0,1.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21.038790269559502,2,8552.631578947368
N. Al Suhaymi,27,54.937501417135586,54,59.883888034387915,1.0,3.0,2.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20.549886621315196,0,2037.037037037037
M. Dmitrović,30,67.0738741898177,81,70.8116824477389,1.0,2.0,1.0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24.97608672547561,0,197530.86419753087
E. Green,21,61.01479046836483,81,64.48488394356627,1.0,3.0,1.0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.158854166666668,2,74074.07407407407
21 A. Manchot,32,66.84351713859911,69,61.29433560685193,1.0,3.0,2.0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.56931437160365,1,13043.478260869566
22 Telmo Arcanjo,20,65.06998151704163,69,63.48118411449575,1.0,3.0,2.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,24.382716049382715,2,10507.246376811594
D. McCallion,17,57.3617886188073,61,57.63936170212766,1.0,3.0,2.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20.515086478979924,2,1639.344262295082
I. Maatsen,20,64.91292875989446,82,65.64992997357774,1.0,4.0,2.0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.19557823129252,2,45121.95121951219
22 F. Saldías,24,62.316666786185394,68,63.47039785409736,1.0,2.0,2.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24.913494809688583,0,16176.470588235294
G. Donnarumma,23,67.14691943127963,92,73.79183933244036,3.0,3.0,1.0,3,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.427738442315704,0,1125000.0
A. Marušić,29,65.77089972464594,79,70.08962962354475,2.0,4.0,3.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.835646457268076,0,196202.53164556963
22 F. Lando,22,66.84351713859911,70,64.99666836409544,1.0,3.0,2.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23.56663223140496,0,13214.285714285714
22 T. Rask,21,59.94615384628343,68,61.675238485890915,1.0,2.0,2.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23.515579071134628,2,5147.058823529412
F. Roncaglia,35,66.84351713859911,73,68.25622394524282,2.0,2.0,2.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23.719609250647608,1,12671.232876712329
22 Bruno Rodrigues,24,70.6844547563805,70,65.19328769606153,1.0,4.0,3.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.981901752370007,0,20000.0
J. Berget,31,60.14644351564082,69,63.738014680742296,1.0,3.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23.413111342351716,1,17391.304347826088
K. Ruiz-Atil,19,66.25481481481482,78,64.00427968725556,1.0,3.0,3.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.15158479364167,2,25641.02564102564
22 L. Benítes,24,63.24892703869952,66,63.06828836758784,1.0,3.0,4.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23.437499999999996,0,9848.484848484848
M. Moralez,35,66.84351713859911,76,64.20493585719933,2.0,4.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.432302515622492,1,40789.47368421053
G. Mosele,22,64.09662648237592,73,64.78182234578769,1.0,3.0,2.0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.62964876033058,0,23287.671232876713
22 N. Al Areefi,19,54.937501417135586,67,59.88936170212766,1.0,3.0,2.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19.97440779001904,2,3134.3283582089553
R. Towler,20,61.01479046836483,75,64.10856700861254,1.0,3.0,2.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22.019502988361115,2,7333.333333333333
M. John,20,63.3562945368171,78,66.62875574206244,1.0,3.0,2.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21.561909262759922,2,26923.076923076922
22 I. Karargyris,19,66.01976736449477,76,67.78062931387855,1.0,2.0,1.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21.0372534696859,2,7565.789473684211
C. Ballantyne,22,61.40113024391227,65,61.71118188998001,1.0,3.0,2.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23.37472607742878,0,3692.3076923076924
A. Morley,22,61.01479046836483,73,61.46436170212766,1.0,3.0,2.0,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.49959688255845,0,21917.80821917808
22 T. Schirò,21,67.14691943127963,66,61.67607897156874,1.0,3.0,2.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23.888440980620498,2,4924.242424242424
21 A. Gabr,31,66.78936170212766,71,69.1328409415945,1.0,2.0,2.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24.12214577451276,1,0.0
22 L. Montano,20,62.14942553942687,67,60.04132033086603,1.0,3.0,3.0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22.20333872426743,2,6716.417910447762
17 M. Couturier,34,66.25481481481482,64,63.39883066821197,1.0,2.0,2.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22.79035792549306,1,2031.25
P. Smyth,24,59.30483883613983,65,61.170011286799756,1.0,2.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23.054562464499313,0,8461.538461538461
N. Kilkenny,36,58.53216508417798,67,60.442632670753575,1.0,3.0,2.0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.386314277122523,1,2985.0746268656717
21 G. Chanchamire,25,62.46376811594901,64,61.47099554171542,1.0,3.0,2.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23.24598478444632,0,4687.5
F. Melegoni,23,67.14691943127963,74,65.09217441466681,1.0,2.0,2.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21.389756041160826,0,27027.027027027027
Reinildo,28,64.60166067016335,79,73.13027147927215,1.0,3.0,3.0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.530864197530864,0,202531.64556962025
M. Peralta Bauer,24,66.84351713859911,70,64.30485690095068,1.0,3.0,3.0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24.212293388429753,0,15714.285714285714
22 Zhang Xiao,31,52.237735849311704,52,56.16795533059748,1.0,2.0,2.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23.624795296518027,1,1346.1538461538462
22 N. Wassberg,17,60.14644351564082,76,61.400723949766316,1.0,2.0,2.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.93700290367378,2,4276.315789473684
12 F. Berisha,21,61.72667040085065,62,60.873720033231606,1.0,3.0,2.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22.49134948096886,2,1129.032258064516
H. Darling,22,61.01479046836483,76,62.785062359906846,1.0,4.0,2.0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.955684331345708,0,32894.73684210526
I. Said,20,68.00821291965507,73,61.75121958765288,1.0,2.0,2.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21.04981790236894,2,10958.90410958904
22 R. Villanueva,28,62.46376811594901,66,61.985702964295804,1.0,2.0,2.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,24.302487059714682,0,10227.272727272728
22 R. Diniță,18,58.657777783679684,64,61.220175329285695,1.0,2.0,2.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.188070502453332,2,2812.5
Marc Roca,25,67.33545108005083,79,69.32016280602635,1.0,3.0,3.0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.743383742911153,0,113924.0506329114
I. Kharatin,27,68.093975364973,66,63.83980498700028,1.0,3.0,2.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21.50294250792214,0,12121.212121212122
M. Al Ghamdi,28,54.937501417135586,60,61.67056926117471,1.0,4.0,2.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23.671253629592222,0,3666.6666666666665
C. Gamboa,32,64.85351603364296,74,65.33362681313307,1.0,2.0,3.0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22.857142857142858,1,39189.18918918919
L. Plange,19,61.01479046836483,79,67.97187723356122,1.0,3.0,3.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22.694018931589476,2,25316.45569620253
Unai Núñez,25,67.33545108005083,83,68.62958054820108,1.0,2.0,2.0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.413111342351716,0,265060.2409638554
J. van der Meer,20,63.453194441490034,73,62.758069000549966,1.0,2.0,2.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22.096807907073963,2,11301.369863013699
T. Vargas,22,66.25481481481482,76,63.508345671695835,1.0,4.0,2.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,23.836734693877553,0,19736.842105263157
22 S. Cocimano,21,66.84351713859911,74,64.35485491880583,1.0,3.0,2.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22.634676324128566,2,17567.567567567567
21 D. Nava,20,62.066326560430504,74,62.15345666636857,1.0,2.0,2.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20.9572742022715,2,7770.27027027027
22 A. León,21,62.066326560430504,69,63.419994109650766,1.0,2.0,2.0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22.351742870076958,2,7971.014492753623
N. Vlašić,24,68.54471828358561,83,68.77955175978359,2.0,5.0,3.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24.933720489837143,0,253012.0481927711
B. Duke,21,60.60498220641852,74,62.27890020453455,1.0,2.0,2.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22.837370242214536,2,10810.81081081081
22 C. Bağ,29,62.149019607919676,65,62.41650544539667,1.0,3.0,2.0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22.15910864205237,0,10769.23076923077
Wang Wenxuan,22,52.237735849311704,58,55.8400058629218,1.0,3.0,2.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21.20099137030069,0,1724.1379310344828
R. Cronvall,20,59.94615384628343,67,59.10944702114405,1.0,3.0,2.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21.224489795918366,2,4477.611940298508
R. Malone,29,60.60498220641852,67,63.97024694256325,1.0,3.0,2.0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24.615210502489816,0,12686.567164179105
D. Heber,27,63.3562945368171,65,62.43031982348721,1.0,3.0,2.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23.54788069073783,0,7692.307692307692
D. Kacuri,18,61.72667040085065,73,63.15796764471782,1.0,3.0,2.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22.1606648199446,2,4452.054794520548
T. Cleverley,32,61.01479046836483,73,67.20380525284023,2.0,3.0,3.0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21.877551020408163,1,32876.71232876712
22 T. Suzuki,24,62.05960264900737,68,61.73936170212766,1.0,3.0,2.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22.67573696145125,0,11397.058823529413
22 A. Moran,17,57.3617886188073,76,68.07044501657946,1.0,2.0,3.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23.301094832264035,2,6578.9473684210525
I. Koné,20,61.87839117618941,79,62.43031982348721,1.0,4.0,3.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21.50294250792214,2,17721.518987341773
22 S. Dhas,21,51.946337283508086,57,58.45648275264698,1.0,2.0,1.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23.03875236294896,2,1578.9473684210527
T. Puzankov,19,68.093975364973,76,65.7526777089109,1.0,2.0,1.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22.053353172494422,2,7565.789473684211
